length,width,size,distance,class
23.5009,12.6917,2.3345,133.585,g
87.0464,28.2506,3.3771,352.944,g
17.0685,11.0829,2.3674,175.34,g
25.2083,21.0548,2.6335,170.675,g
39.5797,16.5146,2.7239,109.621,g
72.9139,27.6543,3.3523,295.983,g
72.9275,29.0387,3.4131,353.292,g
36.9314,19.4083,3.0269,166.321,g
26.2856,15.1237,2.5447,169.98,g
19.2878,10.5686,2.5126,106.324,g
42.0495,21.5449,2.9263,139.334,g
87.7092,28.2261,3.2214,422.435,g
41.3583,26.2789,2.9861,257.026,g
18.8644,10.2137,2.3263,189.413,g
12.7287,11.6346,2.055,179.901,g
49.8966,29.7888,3.2725,202.289,g
26.7063,18.6618,2.8842,89.0357,g
85.4423,33.7202,3.5788,278.283,g
26.0097,17.3529,2.7763,56.3888,g
43.269,19.0051,2.9511,139.805,g
38.6053,23.9217,2.8476,191.979,g
28.2679,12.1775,2.3212,203.406,g
61.1704,18.0292,3.1865,211.609,g
34.8464,17.0481,2.5237,185.467,g
28.906,21.6955,2.6042,100.557,g
12.6721,11.7224,2.081,151.218,g
20.7124,15.4876,2.7024,47.7515,g
16.8293,10.5024,2.3284,124.652,g
13.0035,10.7911,2.1089,95.0795,g
21.8064,6.8105,2.1089,188.635,g
85.411,31.5895,2.9566,288.735,g
12.7729,11.5667,2.2978,96.9367,g
34.4067,15.989,2.9423,160.923,g
13.0354,10.9215,2.2028,154.261,g
46.0246,15.4662,2.9368,196.879,g
19.7759,9.7122,2.29,143.108,g
53.3599,23.0908,3.3304,185.795,g
19.2408,9.313,2.2672,182.291,g
30.8893,14.9392,2.6064,160.58,g
28.5069,21.9304,2.673,106.735,g
74.4856,26.1142,3.1353,236.683,g
24.0683,22.5327,2.899,86.2586,g
33.1854,16.8379,2.6227,138.422,g
25.287,22.695,2.705,154.61,g
27.51,19.4941,2.8522,89.1653,g
22.0271,12.3372,2.5472,138.696,g
27.2242,19.8984,2.6547,167.099,g
93.4163,51.6687,3.5509,212.621,g
48.536,15.9747,3.0216,216.659,g
30.3146,12.5905,2.7251,166.032,g
27.273,15.1103,2.5132,249.281,g
20.2089,7.2774,2.1055,113.676,g
29.8866,18.92,2.7664,177.893,g
19.7576,7.3677,2.0917,136.693,g
71.2506,20.2914,3.0695,303.629,g
13.2296,10.5832,2.1383,200.801,g
34.9335,7.642,2.437,186.402,g
33.4212,18.5514,2.7638,215.63,g
41.3433,12.2299,2.6866,124.853,g
67.0729,22.3921,3.0216,362.946,g
105.339,12.2392,2.6243,309.037,g
52.8871,18.8994,2.9908,235.569,g
46.3534,16.7153,2.8319,127.864,g
18.3905,18.1715,2.3493,96.2171,g
33.4462,20.624,2.7555,255.488,g
23.7035,14.3651,2.7352,191.753,g
12.895,11.2392,2.1477,150.922,g
41.694,18.2801,3.1544,173.079,g
27.0469,16.3961,2.4878,176.035,g
25.235,18.4821,2.7181,108.103,g
58.4033,22.1844,2.9204,230.615,g
57.2207,23.6817,3.1356,307.225,g
25.7577,18.0876,2.6893,216.462,g
21.6967,11.0268,2.1399,139.647,g
56.0558,14.9399,2.7634,234.783,g
87.3797,25.1646,3.516,318.67,g
83.1677,17.8399,2.6933,309.142,g
56.9381,24.8697,3.1612,279.862,g
20.6488,7.1313,2.0774,164.286,g
107.154,51.1412,3.6964,213.657,g
58.4195,18.7126,2.8561,250.466,g
54.3082,20.9217,3.0869,228.839,g
19.4043,16.7448,2.5119,132.134,g
72.555,20.949,3.2222,262.858,g
24.2447,9.2461,2.2648,212.124,g
25.3976,10.0763,2.357,89.4441,g
81.3466,38.2146,3.3173,317.927,g
50.5804,21.5054,3.1633,189.547,g
41.908,25.0351,3.2388,163.445,g
158.211,31.1877,3.0032,238.671,g
32.6838,11.6639,2.7686,212.383,g
34.1665,12.8742,2.4571,146.8,g
91.9014,31.4596,3.9038,283.533,g
35.4866,20.2531,2.8971,98.3276,g
61.7836,19.4197,3.179,211.355,g
25.397,14.7328,2.2683,85.0188,g
52.9275,18.7925,3.2695,176.435,g
25.0559,22.8667,2.913,51.8346,g
12.9881,10.8743,2.1746,190.32,g
72.6665,21.9177,3.4352,251.216,g
42.6197,19.9785,3.0523,204.766,g
17.9964,6.7132,2.3988,148.136,g
28.6854,16.3383,2.5933,60.1209,g
35.3067,15.7496,2.7966,196.75,g
22.5236,16.722,2.4976,133.544,g
19.6945,12.4113,2.2911,209.893,g
55.6614,24.3087,2.9841,205.049,g
81.2583,35.44,3.6259,371.477,g
13.0965,10.6153,2.1599,212.475,g
21.4815,10.7129,2.2148,208.604,g
12.8213,11.5241,2.2368,75.586,g
38.3363,16.057,2.6959,221.529,g
21.0636,10.6847,2.2253,113.067,g
98.22,29.3594,2.9047,250.539,g
41.7614,22.8933,3.1783,174.518,g
63.0077,21.1637,2.9276,241.017,g
60.0541,22.4496,3.0561,335.768,g
88.2119,23.793,3.0392,225.424,g
78.9814,42.0089,3.9071,176.445,g
20.1855,16.2878,2.437,180.161,g
66.1975,24.7449,3.056,223.704,g
22.6437,8.678,2.2923,206.788,g
29.9675,18.9458,2.6294,186.845,g
58.2229,23.2399,3.2429,204.123,g
46.9382,18.8261,3.2709,155.512,g
26.0362,12.9389,2.7814,146.511,g
60.523,20.5941,2.9559,241.618,g
23.3194,18.3503,2.4935,115.607,g
35.2593,28.7212,3.3384,78.0852,g
59.435,19.6081,2.913,284.039,g
30.2816,0,2.1931,231.484,g
31.6768,11.5698,2.6107,155.778,g
20.8079,11.8039,2.3971,66.2116,g
13.023,10.28,2.1477,124.327,g
13.3791,9.9131,2.2393,124.509,g
18.7188,7.4401,2.2393,86.2408,g
100.61,18.4984,2.2799,149.028,g
24.9369,19.1991,2.6325,37.3899,g
82.8786,18.7279,2.7899,147.036,g
38.4696,12.4768,2.5955,124.769,g
40.2456,20.4661,2.8851,131.885,g
88.1093,20.6028,2.7589,173.233,g
91.1262,32.5615,3.2632,287.924,g
25.1525,19.4973,2.7857,156.844,g
54.7308,21.4952,3.1553,268.278,g
84.5812,28.1583,3.5255,288.411,g
18.0866,10.02,2.3365,120.232,g
91.1777,24.5063,2.993,255.071,g
83.0728,33.7804,3.4059,368.97,g
24.6879,10.5688,2.4786,140.551,g
13.8125,9.3185,2.2889,232.916,g
20.1426,9.9778,2.2695,56.5999,g
25.8508,12.6108,2.6959,161.345,g
18.0787,10.2187,2.4082,139.102,g
25.2365,15.0596,2.4857,49.225,g
22.829,14.6751,2.5132,98.3364,g
44.4396,16.6392,3.0502,198.165,g
31.838,19.8051,2.636,92.073,g
31.0833,19.6176,2.6289,154.215,g
32.8576,15.615,2.9204,177.552,g
91.5518,24.7688,3.1271,254.877,g
27.4926,8.2153,2.1931,143.198,g
93.5917,19.2043,2.7821,305.959,g
50.0617,25.5263,3.4071,136.557,g
21.3167,15.0827,2.601,160.485,g
21.3972,13.0781,2.5231,162.479,g
37.914,17.7641,2.541,131.4,g
111.755,50.1502,3.7825,177.431,g
28.1683,20.5255,2.8354,80.5694,g
21.5387,11.4535,2.2455,105.586,g
32.9748,12.4175,2.4907,210.152,g
24.0872,0,2.081,213.934,g
54.3344,14.562,2.5838,139.731,g
26.296,20.5655,2.74,80.0205,g
91.3563,19.7964,2.9612,290.707,g
12.9945,11.0744,2.2516,205.42,g
37.7923,19.3567,3.0402,235.575,g
40.5406,20.1241,2.6479,209.743,g
80.0086,20.5379,3.3846,289.1,g
76.8511,25.4188,3.1508,340.193,g
26.3029,12.1773,2.3936,187.665,g
27.2175,7.037,2.2405,184.494,g
87.1492,31.4836,3.4847,277.526,g
34.0331,16.4894,2.7505,126.279,g
20.2414,6.9048,2.1889,206.362,g
12.6594,11.758,2.0512,191.67,g
49.7239,16.8773,2.8779,211.993,g
19.3469,12.8122,2.4735,106.922,g
45.7365,19.0416,3.0235,195.773,g
24.2101,17.6167,2.7566,194.435,g
46.0093,11.5542,2.5179,208.126,g
22.1311,9.9695,2.3655,179.343,g
76.1338,10.3505,2.2175,130.364,g
36.1859,17.9479,2.9222,192.595,g
82.3239,19.7212,3.3456,275.064,g
38.8861,18.1801,2.6749,243.835,g
70.7565,39.4608,3.3164,287.001,g
27.0691,11.0807,2.4955,224.57,g
42.9701,21.134,2.9518,173.205,g
40.9467,18.6686,2.8633,139.811,g
28.5785,13.7052,2.5085,241.804,g
21.2362,6.9481,2.1255,157.978,g
77.8804,29.8274,3.7988,251.288,g
45.1661,19.4567,3.1486,166.789,g
87.7908,37.578,3.712,351.427,g
20.1492,11.4758,2.301,155.806,g
96.5547,23.1913,3.5286,278.802,g
16.5728,15.793,2.5072,165.33,g
96.5847,37.4755,4.0688,309.096,g
57.0559,23.8097,2.8594,179.994,g
16.3081,11.2645,2.3444,51.4114,g
63.5666,23.98,3.3601,185.195,g
51.5682,22.0705,3.3893,230,g
21.4699,11.1525,2.1553,56.1808,g
23.7592,17.5794,2.49,84.0178,g
23.3948,21.3975,2.5065,201.288,g
18.1586,10.7448,2.4314,237.998,g
30.1938,20.0706,2.8222,184.876,g
37.7991,18.9191,2.9069,138.958,g
23.8929,19.7139,2.772,87.9986,g
31.7355,15.0095,2.616,176.033,g
61.4663,23.9183,3.1552,210.862,g
146.654,22.0517,3.0185,259.954,g
95.89,27.8548,3.2298,288.693,g
29.826,14.7692,2.6985,178.934,g
23.7252,12.741,2.243,139.584,g
30.359,14.3836,2.7532,132.209,g
19.6686,7.2387,2.1287,39.1327,g
21.3579,9.8122,2.2148,178.728,g
19.8334,12.6453,2.5459,135.535,g
71.359,11.985,2.9802,323.597,g
73.3171,23.5811,3.1877,204.991,g
42.8086,18.8586,3.0887,177.935,g
22.8654,9.1517,2.5185,179.576,g
32.3768,12.0859,2.5244,206.525,g
13.4415,10.1082,2.224,215.791,g
13.0775,10.5476,2.1746,126.962,g
19.5102,7.2304,2.1746,156.436,g
38.3174,19.4342,2.9462,226.958,g
22.1272,12.1793,2.6435,144.539,g
33.4169,18.026,2.8882,157.306,g
47.5445,16.8228,2.8152,209.649,g
12.9823,11.2635,2.1255,227.144,g
13.2771,10.689,2.1351,174.191,g
84.3102,35.0643,3.9292,294.503,g
46.2189,27.2533,3.1582,141.621,g
71.2165,31.2844,3.5004,220.547,g
92.4049,31.1437,3.8364,297.734,g
31.3502,23.6958,2.8179,107.747,g
32.087,16.3249,2.6776,225.174,g
87.1478,30.1456,3.5906,291.692,g
24.6784,0.0029,2.0774,197.337,g
93.0951,19.9461,2.9345,362.781,g
40.6332,21.8092,2.5933,220.445,g
23.4921,16.1153,2.3531,248.012,g
20.8222,11.9473,2.4464,185.055,g
32.7943,11.6631,2.6091,152.69,g
20.8102,12.1864,2.4306,187.384,g
39.5291,14.6054,2.5465,224.416,g
97.9047,42.34,4.0321,238.303,g
102.412,29.2227,3.3919,321.6,g
103.824,34.1769,3.1958,164.426,g
34.6616,9.2726,2.4456,157.12,g
17.9872,10.8106,2.3054,235.016,g
38.0313,12.424,2.618,224.595,g
100.325,17.6345,2.9528,261.138,g
28.7277,21.6578,2.7076,61.5537,g
83.0419,21.8287,3.403,266.413,g
28.448,12.9893,2.5224,169.663,g
21.8522,12.5133,2.5231,198.305,g
72.8669,31.7363,3.5028,300.595,g
27.1569,17.6983,2.7177,204.851,g
27.7759,20.0366,2.7455,203.703,g
29.855,15.8055,2.8011,152.801,g
90.5838,40.4816,3.4125,391.28,g
53.4755,21.4731,3.1176,169.975,g
34.4984,10.7224,2.6091,222.018,g
73.489,43.6088,3.926,206.475,g
29.5677,12.788,2.5231,188.409,g
28.4461,11.6514,2.4997,232.138,g
99.8472,37.7139,3.4756,374.651,g
19.3561,9.3126,2.3054,47.9455,g
31.6799,16.8524,2.637,128.834,g
49.2717,19.9877,2.9001,109.44,g
40.4564,16.8244,2.6702,143.712,g
27.0193,11.9961,2.5416,204.921,g
26.8447,13.7282,2.6594,71.9444,g
45.4388,26.6834,3.269,152.188,g
44.0786,12.4609,2.6609,174.77,g
42.9738,23.5801,3.2239,182.674,g
18.0642,10.4007,2.3655,141.818,g
29.4395,24.1908,3.1655,85.9586,g
106.554,31.4188,3.3434,216.281,g
50.9972,11.5078,2.3997,175.448,g
65.2318,19.1012,2.9227,220.18,g
27.518,10.6219,2.5453,167.716,g
47.027,17.9904,2.641,196.901,g
21.8607,9.5189,2.2601,109.902,g
89.3435,23.2121,3.4987,305.733,g
25.3603,12.0956,2.5302,216.885,g
27.6891,10.1805,2.404,122.124,g
20.1279,5.8291,2.2707,197.262,g
56.817,19.6413,3.1888,230.44,g
158.532,16.6652,2.3617,340.767,g
25.6487,14.1931,2.5723,135.352,g
13.3657,10.4908,2.1717,151.915,g
33.1995,10.5032,2.5099,220.918,g
48.1644,21.0949,2.637,262.672,g
33.6832,15.2972,2.8038,151.441,g
154.037,17.3139,2.9292,71.8962,g
77.8998,19.9671,2.9675,209.56,g
24.6852,16.8385,2.6821,147.553,g
13.1662,10.6832,2.2822,123.7,g
34.1115,15.4917,2.382,145.657,g
80.9531,22.8653,3.6501,242.774,g
16.6298,11.2952,2.3729,169.801,g
34.4997,21.8785,2.9731,151.092,g
20.1074,15.4451,2.4232,180.783,g
53.069,17.1498,2.7774,129.754,g
30.9444,23.0933,2.7404,92.8759,g
41.7332,20.7097,3.0443,168.992,g
31.3912,14.3425,2.7803,250.313,g
71.4686,24.024,3.3941,210.589,g
99.4918,12.5027,2.7076,162.842,g
48.4137,17.6279,3.0533,217.651,g
22.8668,11.1914,2.2672,226.003,g
80.4507,23.1313,3.1678,208.775,g
26.7645,19.9991,2.7173,187.65,g
21.6071,6.827,2.0774,259.471,g
21.9208,16.679,2.4624,223.683,g
20.9428,12.44,2.3953,67.208,g
21.1531,16.4359,2.6165,160.527,g
29.306,19.3494,2.8014,72.8249,g
61.6277,31.6442,3.4755,280.455,g
51.9288,39.6292,3.9398,90.4525,g
46.3207,14.1497,3.033,199.036,g
23.3736,10.7934,2.4526,214.57,g
40.4803,15.8483,2.8457,205.721,g
78.8664,17.3947,2.9151,304.903,g
48.7467,18.9343,2.8663,202.086,g
43.4952,24.9616,3.2901,54.8415,g
24.2128,0,2.0952,231.044,g
39.4071,9.5119,2.3865,244.987,g
101.736,24.9284,3.2967,166.431,g
117.034,21.5379,2.7181,328.773,g
12.94,11.1879,2.0986,156.36,g
81.5335,22.3432,2.894,272.43,g
27.4989,18.4474,2.8079,233.578,g
20.4531,11.3577,2.3304,201.641,g
21.3516,10.3682,2.243,105.127,g
20.8126,6.0469,2.2443,59.3725,g
18.8412,7.4896,2.1599,73.717,g
32.002,22.0948,2.6149,157.839,g
28.5929,19.5192,2.7344,231.372,g
33.3829,15.5699,2.5971,161.972,g
56.0798,23.2976,3.2848,211.55,g
30.977,27.2611,2.9954,74.7238,g
69.4757,33.2234,2.6075,294.403,g
23.435,10.8425,2.2577,159.182,g
86.3712,28.5031,3.5611,305.311,g
21.5706,15.7057,2.5416,122.371,g
23.3601,17.863,2.2999,99.3695,g
60.1824,45.5282,3.5016,250.69,g
59.4155,26.6722,3.3559,205.348,g
54.5124,19.5018,2.9509,212.902,g
33.3747,16.9277,2.5623,232.175,g
38.9357,17.8524,3.1116,110.852,g
81.8428,21.4325,3.5977,228.566,g
37.1179,17.9932,2.6998,217.719,g
80.6494,30.916,3.7167,197.238,g
88.3846,29.7673,3.3742,173.821,g
23.49,18.5649,2.7478,129.389,g
28.5,14.5305,2.73,135.178,g
23.0401,18.1107,2.8417,108.315,g
24.7242,7.6865,2.3424,93.3278,g
74.6202,25.9007,3.3077,203.421,g
25.889,16.5543,2.8058,181.039,g
54.3867,18.5857,3.1614,222.666,g
20.3129,9.3418,2.2625,157.327,g
92.6832,41.3546,3.7575,324.403,g
46.1716,13.0382,2.8021,190.364,g
23.6634,12.2549,2.2945,114.657,g
22.3085,8.75,2.3979,171.557,g
43.6493,17.1836,2.7846,194.961,g
48.8508,32.4104,3.0372,113.173,g
21.1346,0.0025,2.2,126.784,g
46.0188,24.7602,3.4715,229.318,g
83.6276,29.8467,3.7147,258.645,g
35.0964,24.4705,2.7059,169.957,g
42.2218,16.7086,2.6459,186.202,g
61.6586,13.8909,2.6702,171.802,g
65.045,35.0272,3.6171,212.489,g
76.4722,39.5121,3.4648,182.45,g
34.975,17.6827,2.8435,146.996,g
42.9026,19.7604,2.955,222.587,g
33.1479,17.6144,2.679,159.189,g
33.8351,13.1936,2.4158,217.084,g
26.4138,15.0071,2.3464,229.922,g
58.556,25.66,3.231,228.505,g
59.7264,24.6707,2.8341,200.505,g
57.9726,25.6855,3.2838,280.151,g
36.8114,20.025,2.8296,191.395,g
23.5984,17.6638,2.6937,127.801,g
41.3935,9.6415,2.4393,185.406,g
22.611,15.8921,2.5132,101.814,g
87.6679,24.0653,3.3732,251.117,g
17.2203,11.0972,2.2455,193.558,g
59.534,27.4756,3.3914,269.094,g
35.7929,16.2839,2.937,181.39,g
28.6874,15.1153,2.618,66.3042,g
42.6463,15.7421,2.7612,167.227,g
65.2483,27.0474,3.4956,185.25,g
37.4641,20.2337,3.0022,167.449,g
82.8129,27.0704,3.3368,358.141,g
16.0952,11.4597,2.2788,186.921,g
98.4686,27.0713,3.5626,270.988,g
44.9628,14.8971,2.866,193.503,g
19.8177,12.4765,2.472,108.877,g
22.1144,9.7491,2.2695,238.8,g
62.6862,23.7632,3.2362,277.996,g
93.955,42.4963,3.2955,285.59,g
32.6908,17.9545,2.8065,244.041,g
107.237,64.1651,4.4178,286.306,g
23.9315,12.9132,2.5224,191.47,g
12.5969,11.8327,2.2266,192.025,g
106.523,26.591,3.0286,294.539,g
17.8221,10.7634,2.2068,110.593,g
26.6038,18.6558,2.7582,53.7854,g
29.3091,17.9348,2.766,135.511,g
28.68,11.3248,2.4023,136.067,g
18.9358,17.9101,2.5428,100.036,g
60.2993,11.0859,2.3757,198.135,g
18.3843,12.3029,2.4676,99.7899,g
44.7062,23.1218,3.0978,224.221,g
22.4719,12.3808,2.4306,185.337,g
27.4773,21.7036,3.0513,141.443,g
49.1764,23.1906,3.2172,231.706,g
20.7636,16.296,2.634,48.6631,g
74.3917,32.0574,3.7889,217.139,g
35.8286,16.8952,2.8802,234.868,g
16.5073,11.5561,2.1931,130.239,g
90.3579,34.2975,3.6335,343.313,g
78.3373,18.1086,2.7675,257.187,g
18.0667,12.8863,2.4158,167.368,g
29.0629,21.854,2.9528,84.8094,g
40.0059,18.2218,2.9101,201.515,g
104.202,30.0083,3.3167,312.997,g
61.3563,19.4228,2.9373,240.085,g
30.7413,13.9602,2.6911,185.153,g
114.171,30.6278,3.8192,305.775,g
29.1545,19.347,2.639,202.71,g
12.9624,10.9524,2.1538,168.668,g
35.2351,15.0317,2.6309,208.256,g
24.2394,10.4824,2.5139,69.9286,g
24.932,16.4454,2.4133,203.596,g
21.8884,6.7399,2.0986,136.545,g
22.8704,16.4198,2.4354,163.597,g
26.591,22.8423,2.8011,135.973,g
25.6568,11.7431,2.5944,219.566,g
63.2448,10.3697,2.7642,235.973,g
31.961,15.9851,2.8893,181.714,g
74.7378,19.2336,3.0934,211.81,g
24.8732,10.6854,2.3971,201.07,g
28.0155,12.7643,2.5065,91.4822,g
65.7189,32.3821,3.134,254.782,g
30.2651,13.3288,2.5815,121.183,g
74.479,25.464,3.5496,289.818,g
18.8959,13.9765,2.3579,164.059,g
33.8389,17.0457,2.5977,255.44,g
28.9692,12.7046,2.5916,68.7253,g
20.2971,16.5992,2.4639,74.0235,g
41.5906,23.2511,2.899,228.243,g
52.1899,14.2675,2.6201,126.02,g
24.5139,12.9405,2.3901,121.848,g
34.8917,19.5163,2.6875,146.936,g
20.9486,20.5217,2.7067,155.721,g
46.0957,20.4503,3.1313,206.323,g
34.9712,21.185,3.1217,186.422,g
32.3228,16.6363,2.9437,191.308,g
29.4758,19.6459,2.6479,112.306,g
68.8179,24.1383,3.1422,250.754,g
21.1959,6.9776,2.0986,148.004,g
44.613,22.0402,3.0717,110.618,g
40.9586,17.5945,2.7955,171.955,g
73.7126,31.0426,3.7042,277.643,g
80.1827,23.7679,3.5853,223.572,g
81.4298,19.619,3.3321,206.22,g
16.4922,11.5726,2.2504,82.6556,g
58.7014,29.1229,3.5139,199.46,g
48.8644,25.8063,3.0885,230.259,g
27.406,12.0315,2.5366,249.637,g
26.8053,16.6555,2.5192,149.966,g
22.0196,16.3985,2.6154,204.254,g
30.4114,16.5206,2.4479,131.1,g
31.2945,14.8097,2.5993,163.973,g
12.8742,11.4433,2.4023,114.229,g
36.5896,15.3447,2.8102,213.781,g
29.0641,15.8644,2.6651,112.665,g
45.629,25.0567,3.1189,207.976,g
65.2688,32.0344,3.6415,228.008,g
26.3431,17.5466,2.596,72.6392,g
21.7666,8.2326,2.4249,151.173,g
31.2839,19.369,2.8309,154.428,g
19.8813,7.3705,2.1446,201.339,g
45.1878,20.6403,2.9373,218.888,g
89.1019,39.0434,3.9142,228.14,g
23.7382,12.6284,2.4023,152.442,g
28.9743,17.8475,2.7738,217.474,g
20.6349,12.3597,2.3646,88.237,g
118.581,32.227,2.8426,273.158,g
77.1568,21.9626,2.6299,301.252,g
67.191,29.402,3.2895,226.76,g
24.226,18.1064,2.5289,223.795,g
64.62,21.5068,2.9692,356.707,g
30.567,22.8223,2.7835,147.107,g
61.7465,22.0771,2.9571,318.007,g
21.2787,15.4363,2.6924,169.241,g
35.4735,9.9857,2.4393,193.075,g
71.7603,30.3507,3.2045,303.346,g
51.2164,21.3518,2.9576,296.595,g
47.8173,14.4548,2.5971,125.028,g
78.0986,34.529,3.4361,391.406,g
34.3559,15.9664,2.7927,105.392,g
75.4261,33.524,3.9307,249.883,g
50.8299,11.1603,2.6335,268.036,g
13.15,10.9523,2.1477,192.14,g
82.4143,27.3795,3.0702,279.306,g
127.056,42.3957,3.6328,198.331,g
23.9025,17.3947,2.5185,203.366,g
64.8106,15.7378,2.7782,236.152,g
36.8172,15.698,2.6123,182.55,g
42.9036,22.5302,3.3729,232.895,g
21.9979,6.653,2.1156,177.286,g
51.0301,28.9634,3.084,171.15,g
12.855,11.3739,2.1123,202.092,g
59.996,19.7337,2.9248,257.096,g
20.0049,12.5919,2.4175,104.611,g
19.9394,7.0015,2.1599,186.238,g
28.3129,13.9681,2.6637,238.754,g
126.665,50.767,3.4115,296.466,g
44.1068,18.0102,2.7139,220.962,g
45.845,13.7549,2.7135,216.158,g
62.8457,24.0335,3.6595,248.368,g
66.0024,12.6632,2.4616,186.794,g
62.1358,23.9629,3.5289,219.94,g
20.3675,10.4812,2.2304,34.6583,g
13.0438,10.7504,2.1255,183.269,g
48.1834,20.3629,3.081,258.15,g
20.5928,16.3166,2.2844,205.85,g
47.4846,23.3882,2.9385,224.298,g
18.6105,15.2041,2.3404,159.815,g
33.8791,13.7651,2.7649,222.346,g
27.9597,20.1168,2.7486,201.187,g
154.646,40.1924,3.4518,217.376,g
35.8764,25.813,3.1188,177.835,g
31.0421,20.6488,2.7517,142.75,g
16.5285,10.999,2.3692,131.501,g
20.8088,11.7226,2.3253,161.396,g
71.5129,22.8833,3.2174,219.278,g
51.7479,24.0639,2.8045,269.424,g
21.9021,11.1088,2.238,97.4132,g
60.9604,24.3665,3.0065,272.608,g
35.8039,15.6036,2.5244,178.469,g
30.4443,17.2349,2.9327,262.751,g
58.6289,24.0694,3.2105,198.016,g
17.5379,10.037,2.3502,168.314,g
113.913,23.3338,3.0699,284.747,g
106.44,33.6777,3.9115,287.302,g
20.7849,16.9783,2.4518,135.544,g
30.2852,14.738,2.683,238.556,g
22.0656,10.8881,2.4338,32.537,g
25.4076,10.6149,2.5045,117.087,g
152.893,36.004,3.0615,177.848,g
42.9672,27.0297,2.9963,176.803,g
22.1758,22.1106,2.5372,132.83,g
17.5277,7.466,2.2109,216.185,g
15.8049,11.8389,2.4518,205.39,g
85.7886,27.6151,3.3077,332.491,g
24.5519,15.0466,2.5434,107.234,g
20.5544,11.1194,2.2945,216.512,g
29.0851,25.0471,2.8404,185.537,g
54.6799,21.4228,2.8202,330.619,g
77.0603,14.9248,2.7259,288.182,g
15.765,11.6365,2.2648,278.349,g
89.5539,21.234,3.2913,300.69,g
92.5755,16.042,2.7679,237.756,g
20.911,6.2161,2.2028,242.563,g
26.0604,11.7726,2.2956,124.255,g
23.9972,15.9345,2.3784,126.346,g
30.2787,14.4192,2.7344,122.236,g
72.7662,27.4074,2.8603,349.763,g
19.6238,12.966,2.3086,41.259,g
30.3926,0,2.248,100.169,g
29.7423,23.5505,2.8814,53.2158,g
29.7516,14.4386,2.7756,209.778,g
25.0793,18.8493,2.4216,138.949,g
35.2684,29.803,2.7585,118.82,g
89.9295,28.1804,3.0732,300.601,g
22.5061,11.1782,2.3598,56.5891,g
34.4809,12.5582,2.3043,152.569,g
45.1593,20.3707,2.8576,147.678,g
41.3546,19.3979,2.9403,167.038,g
58.9042,25.5496,3.1488,286.875,g
33.9512,21.3868,2.8684,281.671,g
36.5911,22.5984,2.5838,125.626,g
80.7503,30.5812,3.8613,309.13,g
22.0215,10.9569,2.5257,70.7783,g
50.131,17.9673,3.0298,242.555,g
106.41,19.1664,2.9227,310.737,g
28.8255,16.7964,2.6642,213.169,g
24.2004,10.6295,2.357,139.681,g
34.3304,17.5065,2.601,182.817,g
76.4616,19.7466,3.1992,245.683,g
30.7003,13.6684,2.658,178.527,g
31.4724,14.7949,2.534,215.073,g
18.7125,12.919,2.4495,190.147,g
33.0135,12.9288,2.4183,226.568,g
77.8551,47.3813,3.4034,331.963,g
40.2265,20.0005,2.8038,136.668,g
22.3493,11.469,2.5922,132.145,g
13.0752,10.4034,2.1319,166.803,g
28.9007,24.1482,2.9987,60.8754,g
23.0918,21.3305,2.7239,91.3365,g
23.7423,10.2031,2.4074,171.393,g
92.6674,36.8456,4.0284,276.962,g
19.1601,16.0307,2.5289,216.192,g
21.6457,12.6951,2.4005,204.558,g
84.6703,14.4573,2.6537,306.127,g
62.1284,26.5278,3.2053,328.602,g
12.7309,11.6572,2.0774,190.893,g
53.4552,13.4808,2.7536,252.95,g
30.4651,14.0872,2.6693,214.258,g
26.6705,14.3241,2.7543,208.083,g
23.3544,0,2.1538,130.662,g
41.9869,14.8955,2.6154,142.196,g
18.2046,10.6997,2.2227,202.697,g
20.0133,15.5455,2.5688,217.13,g
65.9351,17.4857,2.4669,162.499,g
26.181,16.3281,2.4014,166.668,g
35.9089,15.3607,2.6289,176.472,g
29.1833,20.3191,2.5641,200.807,g
46.6994,18.6041,2.7173,197.672,g
68.2023,25.7017,3.4919,264.024,g
75.5491,24.8864,3.3198,277.086,g
12.6531,9.2325,2.2368,205.79,g
19.2855,11.2359,2.3345,85.1084,g
24.9971,12.5645,2.49,168.869,g
24.5623,0,2.1414,186.17,g
35.0575,19.9323,2.8876,187.037,g
43.1417,0,2.3936,193.359,g
21.9771,6.7315,2.1021,172.796,g
29.477,20.4587,2.6488,93.7728,g
18.1252,15.5685,2.5441,190.777,g
37.0597,22.8855,2.9039,245.11,g
32.3436,18.9317,2.7782,205.821,g
76.1269,32.9058,3.3737,145.529,g
13.0419,10.829,2.1477,224.687,g
82.4072,28.7172,3.594,303.15,g
34.0146,15.2469,2.642,227.911,g
78.4001,43.193,4.0433,135.973,g
77.5391,28.2103,3.889,233.403,g
36.4896,14.4627,2.828,223.765,g
18.3932,10.508,2.1903,117.413,g
84.4745,21.301,3.1755,290.166,g
29.5911,13.2891,2.6165,140.81,g
36.7473,20.8996,3.03,161.616,g
82.3948,35.6683,3.5539,257.942,g
19.7315,7.3964,2.2589,184.334,g
43.3635,16.2103,2.6335,182.629,g
23.0076,10.6264,2.2648,168.74,g
92.8158,36.5423,3.9908,314.719,g
86.7474,27.131,3.5139,218.047,g
52.3758,25.1653,2.9937,166.774,g
